CAD,rpm,load,CAD in rad,S,volume,pressure(bar),temp_var,gamma_var,P1,T1,gamma1,P2,T2,gamma2,P3,T3,Pm,Sp,vel(m/s),h,h(hohen),Area,d_theta,time,dt,dQ,dQ(hohen),dV,dP,dP(hohen),P_conv,P_conv(hohen),HRR,dV/d0,dP/d0,dQ/d0,HRR(hohen),Heat_flux,Heat_flux(hohen),dA
-0.5,1500,51.30109787,-0.008726638888888888,0.0002760563329609056,54.19255732374989,53.598604213568706,883.896458710831,1.3458895386684917,49.403695098751136,814.8441631408074,1.3525783071513793,50.20021090702414,827.9456865227792,1.3512650740400307,50.042676290427146,825.3568975911644,50.04882331291289,5.8,13.223999999999998,921.7922041075727,773.7286508599923,0.03268598696093137,0.008726638888888888,-0.0031847133757961785,0.0031847133757961785,-0.013181804299116374,-0.011064467252822984,-0.022557323749886393,0.02806135690475177,0.028075081050484375,50.070737647331896,50.07075137147763,13594.723031693204,-0.13533857435500352,0.16945622738569455,-0.08981056478882365,11411.060609164935,415.9190006390993,349.11170413193435,-8.846009313737135e-07
0.0,1500,51.44572449,0.0,0.0,54.17,53.62940740114236,884.0363071661773,1.3458766076106612,49.43495939495296,814.9363780685779,1.3525689973547508,50.23110239728654,828.0488419295598,1.3512548112184817,50.07370999625641,825.4574028195905,50.075761582696224,5.8,13.223999999999998,922.1877300919236,774.0941197803596,0.032685102359999996,0.008726638888888888,0.0,0.0031847133757961785,-0.013190040890701067,-0.011071859622483188,0.022557323749886393,-0.028261296091871196,-0.02824756115811645,50.04544870016454,50.045462435098294,13603.217633705055,-0.045114647499772786,0.06206741165853202,-0.8814939801716157,11418.684544082944,416.1901493798796,349.35440673599106,8.846009313737135e-07
0.5,1500,51.92488098,0.008726638888888888,0.0002760563329609056,54.19255732374989,53.598604213568706,883.896458710831,1.3458895386684917,49.413892592360945,814.8441631408074,1.3525783071513793,50.207671077852,827.9456865227792,1.3512650740400307,50.050874093565916,825.3568975911644,50.04882331291289,5.8,13.223999999999998,921.9130057561148,773.8300486545621,0.03268598696093137,0.008726638888888888,0.0031847133757961785,0.0031847133757961785,-0.013183531785726692,-0.011065917260621297,0.06766928717750176,-0.08453633195223653,-0.08452260600794301,49.96633776161368,49.96635148755797,13596.504631652917,0.045114647499772786,-0.045671805380990804,-1.64013408911452,11412.55603831595,415.9735071761619,349.1574555162448,2.653697536353361e-06
1.0,1500,52.12800217,0.017453277777777776,0.0011041924841919126,54.26022661092739,53.506381134369285,883.4774114832109,1.3459283015377457,49.34061834822776,814.5677762062305,1.352606216063117,50.130056099832096,827.6365361506274,1.3512958384037026,49.974303270611834,825.055681099616,49.968163482391,5.8,13.223999999999998,920.9693908663264,772.937802387985,0.03268864065846772,0.008726638888888888,0.006369426751592357,0.0031847133757961776,-0.013162314395302853,-0.011046675887322489,0.1127731988148497,-0.14043814651926953,-0.14042444928558953,49.83386512409256,49.833878821326245,13574.622608545751,0.13533857435500352,-0.15314164590816404,-2.3624610169237705,11392.711930877318,415.2703304604794,348.52204623339475,4.422478384911999e-06
1.5,1500,52.1012497,0.026179916666666664,0.0024843099159532755,54.37299980974224,53.353294942520996,882.7806548540876,1.345992805447693,49.215555692636755,814.1079883989319,1.3526526627997657,49.99870883578967,827.1223354188772,1.3513470321589864,49.84444020030077,824.554648156379,49.83424489131488,5.8,13.223999999999998,919.3614184002058,771.4218794499794,0.032693063136852635,0.008726638888888888,0.009554140127388535,0.0031847133757961794,-0.013126509189915595,-0.011014249877401476,0.15786369223680197,-0.1956459683574622,-0.19563231937647532,49.648794231943306,49.64880788092429,13537.695808595818,0.2255463976296994,-0.25972614062213495,-3.045621457641417,11359.270179361656,414.0846561830943,347.4520001938006,6.190733028890727e-06
2.0,1500,52.46763992,0.03490655555555555,0.004416244416241,54.53086350197904,53.14026476694267,881.8086543942301,1.3460828995866103,49.03941323586562,813.4660769516122,1.3527175456893439,49.81438662081228,826.4046489298762,1.3514185355612383,49.66202941359152,823.8552809348834,49.64783180609495,5.8,13.223999999999998,917.0967390434325,769.2898550485654,0.032699253869881525,0.008726638888888895,0.012738853503184714,0.0031847133757961776,-0.013076318058509387,-0.010968830653887235,0.20293540316355774,-0.24984823263794215,-0.2498346511523414,49.412181180953574,49.41219476243918,13485.932444899043,0.31572738447360393,-0.36482157341849586,-3.687202548319945,11312.42820310563,412.4232466759923,345.9537103849708,7.958251104445146e-06
2.5,1500,52.38351822,0.04363319444444445,0.0068997661250413955,54.7337989051426,52.86855907205708,880.5648271544665,1.3461983738094427,48.81317950153065,812.6438133817019,1.3528007233869743,49.578142355487934,825.4856468639102,1.351510182024561,49.42810710513071,822.959635388079,49.40997954464178,5.8,13.223999999999998,914.1860286097096,766.5522865014699,0.03270721212098597,0.008726638888888881,0.01592356687898089,0.0031847133757961776,-0.01301202158551611,-0.010910684025168132,0.24798297032518235,-0.30274672854415247,-0.30273323338096064,49.125360376586556,49.125373871749744,13419.621891167288,0.4058708063271155,-0.4678446169216244,-4.285246846668585,11252.460136919452,410.2954981771998,344.03605221062304,9.72482236571287e-06
3.0,1500,52.54361343,0.05235983333333333,0.009934579571165614,54.98178187546778,52.53977790679362,879.0535077473569,1.3463389596252708,48.53810962677177,811.6434472901475,1.3529020158503544,49.29131022958795,824.3680851713669,1.3516217591631092,49.143987125050856,821.8703225985123,49.122020260365076,5.8,13.223999999999998,910.6428604857797,763.2225830031635,0.032716936943351684,0.008726638888888888,0.01910828025477707,0.0031847133757961776,-0.012933975312831855,-0.010840146532849064,0.2930010363188629,-0.3540604207869662,-0.3540470302467929,48.78992670426389,48.78994009480407,13339.130826611752,0.4959659406503647,-0.5682399601597012,-4.8382584069422165,11179.713064540876,407.71331526872535,341.7102610766462,1.1490236718383895e-05
3.5,1500,52.35597992,0.061086472222222216,0.013520323719575345,55.274782911786644,52.15583086351115,877.2799058928392,1.346504331461087,48.215708755698174,810.4676860969934,1.35302120556545,48.95548791636969,823.0552807398075,1.3517530101083708,48.81124350028481,820.5904854122103,48.785545272244796,5.8,13.223999999999998,906.4835459515252,759.3168427677932,0.03272842718007007,0.008726638888888888,0.022292993630573247,0.003184713375796181,-0.01284260507727708,-0.010757620900835565,0.3379842484666966,-0.40352885842652675,-0.403515590179752,48.407714641858284,48.40772791010506,13244.898427349764,0.5860020726377257,-0.6654872495320916,-5.345200223699322,11094.60232516249,404.69095427278063,338.9897798669206,1.3254284253583215e-05
4.0,1500,52.40348434,0.0698131111111111,0.017656572029206785,55.61276716025334,51.71891128985222,875.2500562419139,1.3466941081970676,47.84771252462342,809.1196711110016,1.3531580390022517,48.572515665052016,821.551081984495,1.3519036350868314,48.43168990492361,819.1237707882374,48.40238436396843,5.8,13.223999999999998,901.7269458715007,754.8536611992282,0.03274168146432365,0.008726638888888902,0.025477707006369428,0.0031847133757961776,-0.012738401534150326,-0.010663570696100171,0.3829272596739344,-0.4509150997802018,-0.45090197077131794,47.980774805143405,47.98078793415229,13137.430718409149,0.6759684969333932,-0.7591071907224034,-5.805483570636227,10997.60600694696,401.2448393258025,335.8900800171272,1.501675528135099e-05
4.5,1500,52.13838959,0.07853975,0.02234283252129643,55.995694419927275,51.23146737228997,872.970761418568,1.3469078549670102,47.436065094942066,807.6029503905204,1.3533122282772239,48.14445278064178,819.8598353820316,1.352073293239556,48.00735655957221,817.4742983629667,47.974582534943956,5.8,13.223999999999998,896.394257778577,749.85391428101,0.032756698219605,0.008726638888888888,0.028662420382165606,0.0031847133757961776,-0.01262191399344435,-0.010558514327342332,0.4278247292922259,-0.4960080999646859,-0.49599512632585097,47.511348459607525,47.51136143324636,13017.294216864611,0.7658545193478687,-0.8486666907027995,-6.218949977682996,10889.258757695676,397.39335538627995,332.42846042335293,1.6777440364379448e-05
5.0,1500,52.07545853,0.0872663888888889,0.02757854785827263,56.4235191492195,50.696170762969935,870.4495293175836,1.347145085215854,46.982895230233126,805.9214488980017,1.353483452996536,47.67355202417848,817.9863485227363,1.3522616046626965,47.54046508266995,815.6466257802314,47.50437472832299,5.8,13.223999999999998,890.5087827590058,744.3405217763803,0.03277347565996938,0.008726638888888888,0.03184713375796178,0.0031847133757961776,-0.012493743706705227,-0.010443018518893198,0.47267132396851963,-0.5386245265971038,-0.5386117235717649,47.00184055607284,47.001853359098185,12885.109008408144,0.8556494585844518,-0.9337829538045241,-6.5858467681389925,10770.145054324072,393.1566228157622,328.62382879576876,1.8536130351708147e-05
5.5,1500,51.75095749,0.09599302777777778,0.033363095433035284,56.89619047318802,50.11588345050108,867.6945057629439,1.34740526300423,46.490490937633446,804.0794364802883,1.3536713622523493,47.16223249184797,815.9358502974133,1.352468152645766,47.033401841577806,813.6457113746835,46.99415908528748,5.8,13.223999999999998,884.0956767940061,738.3381950745345,0.03279201179032109,0.008726638888888874,0.03503184713375796,0.0031847133757961776,-0.012354536749169687,-0.0103176914035395,0.5174617185095798,-0.5786099885367348,-0.5785973704139707,46.45479185304107,46.45480447116383,12741.54140652022,0.9453426479370393,-1.014126482184281,-6.906797201863952,10640.892079319083,388.556258395864,324.49647027938244,2.0292616412162512e-05
6.0,1500,51.53439713,0.10471966666666666,0.039695787468815524,57.4136521916976,49.49362358078037,864.714403667335,1.3476878055478367,45.96127319975502,802.0814942205761,1.3538755767433677,46.61305153831487,813.7139488574501,1.3526924860827765,46.488690357939134,811.4768748153725,46.44646928082303,5.8,13.223999999999998,877.1816913145053,731.8731746127888,0.03281230440673325,0.008726638888888888,0.03821656050955414,0.0031847133757961776,-0.012204976643726547,-0.010183175379473837,0.5621905967366487,-0.6158396811704092,-0.6158272612304292,45.87285067676873,45.872863096708706,12587.296345377345,1.0349234370191596,-1.0894229672773434,-7.18276635096251,10502.16235393391,383.6151277078354,320.0678082146164,2.2046690068090735e-05
6.5,1500,51.14464569,0.11344630555555554,0.04657587112949457,57.97584278843425,48.83253091722334,861.5184298390406,1.3479920859771102,45.39776931342312,799.932479706781,1.3540956909905213,46.028676299078825,811.3265879945096,1.3529341220300093,45.90896331142955,809.1457563206014,45.863946485100804,5.8,13.223999999999998,869.7949076897036,724.9729617529764,0.03283435109680134,0.008726638888888888,0.041401273885350316,0.0031847133757961776,-0.012045776870675864,-0.010040139873599719,0.60685265233829,-0.6502184690569676,-0.6502062595279875,45.258744842372586,45.25875705190156,12423.109654980377,1.1243811934732975,-1.1594540930191641,-7.415023860648432,10354.646274804509,378.35709371429033,315.3601618097224,2.379814322894802e-05
7.0,1500,50.80823898,0.12217294444444443,0.05400252864036048,58.58269544077254,48.13583259306771,858.1162105597131,1.3483174363002262,44.802586326778474,797.637491745605,1.3543312756190202,45.41185534024069,808.7800025778668,1.353192548383284,45.29693466005771,806.6582750440168,45.249311467971154,5.8,13.223999999999998,861.9644702063773,717.6660498050801,0.03285814924003029,0.008726638888888888,0.044585987261146494,0.0031847133757961846,-0.01187767340060058,-0.009889274146349639,0.6514425897300455,-0.6816804419375485,-0.6816684539640604,44.61525421812016,44.61526620609365,12249.740360118883,1.21370530467658,-1.224057302743688,-7.605104728590447,10199.054693379097,372.8067661581901,310.39650525884866,2.5546768224700422e-05
7.5,1500,50.44649887,0.13089958333333332,0.061974877419384455,59.234138030502585,47.406809754751286,854.5177170079924,1.3486631505500464,44.17838502895184,795.2018350237124,1.354581879679021,44.765390924017986,806.0806736651358,1.3534672266471588,44.65537235591466,804.0205872074123,44.60533732419817,5.8,13.223999999999998,853.7203218203897,709.9816585893077,0.03288369600825499,0.008726638888888888,0.04777070063694268,0.0031847133757961776,-0.011701417377499504,-0.009731280262613547,0.6959551249052893,-0.7101879927109718,-0.7101762363332262,43.94518436320369,43.94519611958143,12067.963134304095,1.302885179460091,-1.2831246082861014,-7.754769183335213,10036.111666661753,366.98925605183194,305.2002324842782,2.7292357839429904e-05
8.0,1500,49.88127136,0.1396262222222222,0.07049197021891018,59.930093155407874,46.64876562824333,850.7331915334545,1.3490284880932055,43.52785489905715,792.6309851791025,1.3548470329787063,44.09211232733368,803.2352838675861,1.353757594768462,43.98707208526985,801.2390445196587,43.934823246549406,5.8,13.223999999999998,845.0929465932717,701.9494765297075,0.03291098836609442,0.008726638888888888,0.050955414012738856,0.0031847133757961776,-0.011517768066329256,-0.009566866340018711,0.7403849862930585,-0.7357304757439016,-0.735718959888244,43.25134160952595,43.251353125381605,11878.561026393256,1.3919102498105786,-1.336600541289613,-7.865962646295259,9866.54749399528,360.9299390908234,299.7949312321474,2.9034705344814504e-05
8.5,1500,49.41870499,0.1483528611111111,0.07955279527784143,60.67047814170093,45.864995463297525,846.7730756965408,1.3494126770773067,42.85369036629176,789.9305546990306,1.3551262484056243,43.39485059160991,800.2506735062216,1.3540630700069527,43.29483240394111,798.3201533754815,43.24056971545371,5.8,13.223999999999998,836.1131222852849,693.5994137998727,0.032940023071439235,0.008726638888888916,0.054140127388535034,0.0031847133757961776,-0.011327486163979187,-0.009396740170382572,0.7847269156059937,-0.758322510574536,-0.7583112430540742,42.53650989336657,42.536521160887034,11682.318562031473,1.480769972586117,-1.384479362657487,-7.940776650021775,9691.092138706654,354.65423131900206,294.20416973263605,3.077360453359462e-05
9.0,1500,48.96409607,0.1570795,0.0891562764842071,61.45520505730693,45.05875872773302,842.647940887669,1.3498149179901708,42.158568673220735,787.1062600082778,1.3554190242145026,42.67641501747488,797.1337980416802,1.3543830518166917,42.58143157582179,795.270535274999,42.525355410567826,5.8,13.223999999999998,826.8116860841923,684.9613695179744,0.03297079667597283,0.008726638888888888,0.05732484076433121,0.0031847133757961776,-0.011131327556215879,-0.00922160329345225,0.8289756686965362,-0.7780019998583344,-0.7779909873832849,41.803429575963456,41.803440588438505,11480.015305033265,1.5694538312119874,-1.4268016562386379,-7.981411453327496,9510.469116207174,348.18737981539954,288.4512985741058,3.250884975279644e-05
9.5,1500,48.26564026,0.1658061388888889,0.09930127354820328,62.28418072600346,44.233253838560046,838.368422226561,1.350234387303411,41.44512957240945,784.1638900552064,1.355724846262415,41.939571651197895,793.8916872018317,1.3547169247128534,41.849606357003296,792.0968888469646,41.791916083920746,5.8,13.223999999999998,817.2193159263962,676.0650154360413,0.033003305525725626,0.008726638888888888,0.06050955414012739,0.0031847133757961776,-0.010930037585977898,-0.009042145584755362,0.8731260164042212,-0.794827931333856,-0.7948171795307969,41.05477842566944,41.0547891774725,11272.419946131862,1.6579513373930723,-1.4636504376369857,-7.990140953761681,9325.389912307899,341.554270597082,282.55926985976856,3.424023593741332e-05
10.0,1500,47.74695587,0.1745327777777778,0.10998658218560564,63.157306742407684,43.391595632391606,833.9451563255918,1.3506702411713138,40.71595702488128,781.1092766453911,1.356043190174955,41.18702394291115,790.5314061681224,1.3550640611001654,41.10203290266232,788.805953798019,41.042925568912814,5.8,13.223999999999998,807.3663293348671,666.9395980089289,0.03303754576166304,0.00872663888888886,0.06369426751592357,0.0031847133757961776,-0.010724345881250699,-0.00885904040219573,0.9171727454074698,-0.8088780320965923,-0.808867545535769,40.29315487056573,40.293165357126554,11060.284968838192,1.7462520328084423,-1.4951469086819458,-7.96928035491004,9136.548977783306,334.77925535475487,276.5504751380598,3.596755864342799e-05
10.5,1500,47.15846252,0.18325941666666665,0.12121093431160546,64.07447948781515,42.53679569687306,829.3887233821824,1.3511216191551878,39.97356300942959,777.9482667153508,1.3563735234299088,40.4213956922666,787.0600191170882,1.3554238240409116,40.341309910929894,785.4044770487457,40.28097903645748,5.8,13.223999999999998,797.282501173599,657.6137601799604,0.03307351332030647,0.008726638888888916,0.06687898089171974,0.0031847133757961776,-0.01051496177417182,-0.008672940319501712,0.9611106590709682,-0.8202463398177683,-0.8202361220475326,39.52106357111212,39.52107378888236,10844.341925049606,1.8343454908149397,-1.521445983464858,-7.9211569124231005,8944.619328169958,327.8859980802644,270.4466030428689,3.769061408122332e-05
11.0,1500,46.35304642,0.19198605555555556,0.13297299824501607,65.03559014688612,41.67174561016261,824.7095939486966,1.3515876479430327,39.22037349635049,774.6866966839899,1.3567153073477014,39.64521633700106,783.4845553491039,1.3557955699423998,39.56994405916393,781.8991812568827,39.508578550813084,5.8,13.223999999999998,786.9969012169231,648.1153836991112,0.03311120393438769,0.00872663888888886,0.07006369426751592,0.0031847133757961776,-0.010302570327485796,-0.008484473459248167,1.004934578295419,-0.8290407502521303,-0.8290308038395586,38.7409033089118,38.74091325532437,10625.29733703446,1.9222213181419363,-1.5427317035319277,-7.8480839525478245,8750.24876192124,320.8973421229042,264.26851706330297,3.940919914883351e-05
11.5,1500,45.82351303,0.20071269444444442,0.1452713789228781,66.04052472518154,40.799203068502656,819.9180806167304,1.3520674450346055,38.458716588952555,771.3303689680131,1.3570679989805579,38.860908585358885,779.8119781738933,1.356178651145955,38.79033773478475,778.2967358701321,38.72812092451173,5.8,13.223999999999998,776.5377519660422,638.4714523084139,0.033150613133536525,0.008726638888888888,0.0732484076433121,0.0031847133757961776,-0.010087828970362006,-0.008294240424292438,1.0486393423581717,-0.8353805938188846,-0.8353709203956083,37.95495714096587,37.95496681438914,10403.829227866432,2.009869156590838,-1.5592126487583613,-7.752338246027364,8554.05669572016,313.83519773700624,258.03615339670824,4.112311146502873e-05
12.0,1500,45.04586411,0.2094393333333333,0.15810461812535337,67.08916406753971,39.92178082383857,815.0242947486814,1.3525601223627022,37.6908127921755,767.8850307009562,1.3574310528947817,38.07077834547434,776.0491566630681,1.3565724184017698,38.00477901609586,774.6037307969149,37.9418878252428,5.8,13.223999999999998,765.9323067242054,628.7079356976335,0.03319173624500155,0.008726638888888916,0.07643312101910828,0.0031847133757961776,-0.009871364733157978,-0.00810281181433033,1.0922198097636056,-0.8393942867202868,-0.8393848870325712,37.165384729375575,37.16539412906329,10180.584269567877,2.0972786847163434,-1.5711174373777794,-7.636140719526679,8356.63160324237,306.72044976559505,251.76843843174422,4.283214940250385e-05
12.5,1500,44.33468628,0.21816597222222223,0.17147119471102457,68.18138387730332,39.04193830487256,810.0381082946138,1.3530647898227708,36.91876733032126,764.356354654227,1.3578039228428054,37.27700686422933,772.2028403249672,1.3569762232163134,37.21543381885702,770.8266527339507,37.152038048122094,5.8,13.223999999999998,755.2067475721138,618.8496937572334,0.03323456839440406,0.00872663888888886,0.07961783439490445,0.0031847133757961776,-0.009653772060126208,-0.007910726304045325,1.1356708590826372,-0.8412170942812435,-0.8412079682433793,36.37421672457578,36.37422585061364,9956.175527299556,2.184439619527211,-1.5786903944776753,-7.501640408045546,8158.529033103282,299.5728847489998,245.4832250650498,4.4536112120872884e-05
13.0,1500,43.62414169,0.2268926111111111,0.1853695248624696,69.31705473638596,38.16197575612505,804.9691206483528,1.3535805586847043,36.14456440548884,760.7499223232006,1.3581860633236174,36.4816449550477,768.279636707362,1.3573894200613825,36.42434009206797,766.9718641455692,36.360601834737146,5.8,13.223999999999998,744.3861025706235,608.9204003390623,0.03327910450652493,0.008726638888888916,0.08280254777070063,0.0031847133757961776,-0.009435611170382217,-0.007718489251037248,1.1789873897925816,-0.8409890364259104,-0.8409801831760246,35.58335105564206,35.58335990889195,9731.18076898586,2.2713417181652744,-1.5821874535781006,-7.350901484639564,7960.270173180015,292.41113645584716,239.19724677745674,4.6234799599705056e-05
13.5,1500,42.90475082,0.23561925,0.19979796234211378,70.49604212617854,37.284030700230744,799.82663042379,1.3541065448628542,35.37006326469049,757.0712091119851,1.3585769310318654,35.68660916845033,764.2859918895292,1.3578113684362454,35.63340392132806,763.0455848512927,35.5694770955515,5.8,13.223999999999998,733.494181259192,598.9424854782413,0.033325339306124635,0.00872663888888886,0.08598726114649681,0.0031847133757961776,-0.009217406930659275,-0.007526571795342717,1.2221643231213193,-0.8388529576514322,-0.838844375608876,34.79455096367663,34.79455954571918,9506.141302759477,2.357974779585163,-1.5818723414798228,-7.185893157032581,7762.340921925039,285.2526486058136,232.92608818234757,4.792801267143598e-05
14.0,1500,42.12179565,0.24434588888888886,0.2147547987584133,71.71820644929986,36.41007650831725,794.6196119710802,1.3546418720228364,34.5969959264882,753.3255715268836,1.3589759861973265,34.893679740651486,760.2281737871759,1.3582414347766485,34.844397379951715,759.0538761457677,34.780427374359874,5.8,13.223999999999998,722.5535273151727,588.9370948312526,0.03337326731879607,0.008726638888888916,0.08917197452229299,0.0031847133757961776,-0.008999648198397197,-0.0073354104078097475,1.2651966028825257,-0.8349527767792311,-0.8349444637027694,34.00944460317248,34.00945291624895,9281.561299471552,2.4443286462426386,-1.5780130827526904,-7.008482187115135,7565.19142259286,278.11365338640684,226.6841706065767,4.961555305421639e-05
14.5,1500,41.39630508,0.2530725277777778,0.23023826384225998,72.98340305218238,35.5419228511264,789.3566964026442,1.3551856745065207,33.826966406840995,749.5182362706595,1.3593826938175417,34.104500143498115,756.1122581618845,1.35867899420665,34.058957956213085,755.002627348485,33.995081381978515,5.8,13.223999999999998,711.5853870884287,578.9240649420532,0.03342288287185029,0.00872663888888886,0.09235668789808917,0.0031847133757961915,-0.008782787590403206,-0.007145406841704839,1.3080791963103309,-0.8294319253652476,-0.8294238784113441,33.229526030847836,33.22953407780174,9057.90755410683,2.5303932057650513,-1.5708788474772604,-6.820427767128365,7369.236013332024,271.00916425541675,220.48475116844594,5.1297223384712265e-05
15.0,1500,40.61190033,0.26179916666666664,0.24624652573359995,74.29148224849271,34.681217798571474,784.0461568600533,1.355737100059606,33.06145127802636,745.654291116824,1.3597965247872628,33.32057805293583,751.9441172008709,1.3591234321313335,33.27858937898826,750.8975446596068,33.214933920530264,5.8,13.223999999999998,700.6096926236268,568.921912855392,0.033474180095235,0.008726638888888916,0.09554140127388536,0.0031847133757961776,-0.008567241630531937,-0.006956928440547537,1.3508070948949893,-0.8224319779929619,-0.8224241937735319,32.456157400995295,32.45616518521473,8835.6096380888,2.6161583926206617,-1.5607371544496544,-6.623378480784254,7174.853544661764,263.9529814606732,214.3399337713157,5.297282725078012e-05
15.5,1500,39.91033173,0.27052580555555555,0.26277769127828066,75.6422893433877,33.829451336668306,778.6958977243845,1.356295312349322,32.30180139332073,741.7386774349195,1.3602169569289702,32.543287552177674,747.7294105127992,1.3595741456703696,32.504663662918745,746.7441421822875,32.44134801881178,5.8,13.223999999999998,689.6450577242003,558.947838549014,0.03352715292248578,0.00872663888888886,0.09872611464968153,0.0031847133757961776,-0.00835339122934152,-0.006770308755061045,1.3933753152149535,-0.81409147284212,-0.8140839474811988,31.690572190076626,31.690579715437547,8615.06039396185,2.7016141897899786,-1.5478514321390264,-6.418871074802837,6982.388015749305,256.9577086930026,208.26069042881363,5.464216922411447e-05
16.0,1500,39.05412674,0.2792524444444444,0.2798298063350799,77.03566465860266,32.987960077167884,773.3134474535981,1.3568594932629583,31.549244612842198,737.7761842335303,1.360643475929105,31.77387238904579,743.4735783707305,1.3600305449341308,31.73842419726411,742.5477349607319,31.67555810251944,5.8,13.223999999999998,678.7087855920818,549.0177386482911,0.033581795091709894,0.008726638888888916,0.10191082802547771,0.0031847133757961776,-0.00814158244932415,-0.00658584842311596,1.4357788997657082,-0.80454491694336,-0.8045376461322141,30.93387928032075,30.933886551131895,8396.61672459174,2.786750630429907,-1.5324789313092708,-6.208330776262585,6792.149481917005,250.03477931007197,202.2568913712935,5.630505489277737e-05
16.5,1500,38.37141419,0.28797908333333333,0.29740085609287803,78.47144355836836,32.157932945699,767.9059547198593,1.357428844981037,30.80488937184842,733.7714435868907,1.361075576184882,31.013450113747485,739.1818370235982,1.3604920541456065,30.98098970904868,738.313433876289,30.918674029769768,5.8,13.223999999999998,667.8168865900093,539.1462299116263,0.03363810014660267,0.00872663888888886,0.10509554140127389,0.0031847133757961776,-0.007932127510846269,-0.006403816268390595,1.4780129177868133,-0.7939219673625358,-0.7939149464128223,30.187067741686143,30.187074762635856,8180.600630617615,2.8715577995314163,-1.5148689764308614,-5.993072903519135,6604.41518771883,243.19449062119003,196.33734244607302,5.796129089361002e-05
17.0,1500,37.60447311,0.2967057222222222,0.31548876539795145,79.94945647615518,31.34041764781424,762.4801875164216,1.3580025918219683,30.069728941139555,729.7289273128603,1.3615127615666087,30.263016932853276,734.8591758922854,1.3609581126127202,30.23335894019937,734.0461422406839,30.171685831632754,5.8,13.223999999999998,656.9841047129936,529.3466810268203,0.03369606143749628,0.008726638888888916,0.10828025477707007,0.0031847133757961776,-0.007725305996202727,-0.006224450576004368,1.5200724660880383,-0.7823467771627554,-0.7823400010574051,29.451012163036616,29.451018939141964,7967.300452222205,2.9560258355736266,-1.4952615376986174,-5.77430553821506,6419.430882532122,236.44604479965594,190.50982840946247,5.961068494460958e-05
17.5,1500,36.84353638,0.3054323611111111,0.33409139909137764,81.46952894224322,30.53632772811649,757.0425349066567,1.3585799818578663,29.344646239395725,725.6529447741536,1.3619545461003773,29.523453126755626,730.5103564649586,1.3614281755567696,29.496415889411235,729.7505539253827,29.435469008604166,5.8,13.223999999999998,646.2239514167578,519.631251331478,0.03375567212244089,0.008726638888888916,0.11146496815286625,0.0031847133757961776,-0.007521366211977443,-0.006047960506390458,1.5619526698705215,-0.7699374932978894,-0.7699309567394615,28.726478396113347,28.726484932671774,7756.97227416908,3.0401449321760765,-1.4738861015762694,-5.55313304223165,6237.412278720337,229.79759508364873,184.78116081041335,6.125304587727837e-05
18.0,1500,36.11550522,0.314159,0.35320656235648684,83.03148161211374,29.746450054823065,751.5990110959774,1.359160288303825,28.63041906870077,721.5476416804677,1.3624004545758666,28.795528890761958,726.1399127082408,1.3619017148036603,28.770935481860942,725.4311528687075,28.710790246457808,5.8,13.223999999999998,635.5487455288463,510.01093515936645,0.03381692516831817,0.00872663888888886,0.11464968152866242,0.0031847133757961776,-0.007320526673079285,-0.005874527612023731,1.603648683547192,-0.7568058925281609,-0.7567995899844794,28.014129589332782,28.014135891876464,7549.841456325289,3.123905339741043,-1.4509608151005864,-5.330560229865512,6058.546615871884,223.25629603363396,179.15722927842987,6.288818366854271e-05
18.5,1500,35.42185593,0.3228856388888889,0.3728320010763575,84.63513029566093,28.97145257999852,746.1552615196982,1.3597428106853384,27.927725656661483,717.4169997761227,1.362850023083765,28.07991047362454,721.7521528154175,1.362378219345331,28.057589543042265,721.092213807007,27.998313428182325,5.8,13.223999999999998,624.9696580576115,500.4956106142526,0.03387981335198671,0.008726638888888916,0.1178343949044586,0.0031847133757961776,-0.007122977675210174,-0.005704307425141226,1.6451556915608165,-0.7430571409137797,-0.7430510666607212,27.314532402128485,27.314538476381543,7346.104255386887,3.207297367094384,-1.426691877637353,-5.10749702368895,5882.994298255823,216.82835672871593,173.6430551471986,6.451590947297026e-05
19.0,1500,34.65124512,0.3316122777777778,0.3929654022013196,86.28028598722175,28.211892243683582,740.7165706554314,1.3603268757906393,27.237150400989545,713.2648373055445,1.3633027994871,27.377166501284457,717.3511621197886,1.3628571957793234,27.356952966477557,716.7378040825789,27.29860583226828,5.8,13.223999999999998,614.4967608116629,491.09409167916283,0.03394432926145968,0.00872663888888886,0.12101910828025478,0.0031847133757961776,-0.006928882926023134,-0.005537431088183546,1.686468909194602,-0.7287896623595631,-0.728783810520917,26.628163304117994,26.62816915595664,7145.929507133339,3.290311383121633,-1.4012731531294165,-4.884763446226373,5710.890576337061,210.51909590232532,168.2428464662931,6.613603565467502e-05
19.5,1500,33.94671249,0.34033891666666666,0.4136043941263807,87.96675489641635,27.468222907793027,735.2878712865411,1.3609118384165309,26.559189724827892,709.0948101571015,1.3637583438304752,26.687774387479525,712.9408070099067,1.3633381686348232,26.669509978474547,712.371786388724,26.612144421083094,5.8,13.223999999999998,604.1390778439293,481.81418267852314,0.03401046529711436,0.008726638888888916,0.12420382165605096,0.0031847133757961776,-0.00673838120872966,-0.005374007002240509,1.7275835833871724,-0.7140951019735232,-0.7140894665578926,25.955414876501024,25.955420511916653,6949.460342146503,3.372937818389204,-1.37488597600602,-4.663094820634228,5542.347246858819,204.33299813561015,162.9600535729531,6.774837581911136e-05
